real_tweet,new_label
 info packaging plastik ziplock printing area jogja dong guys,1
 guys kalo data kita di pdd kti udh tertulis lulus itu bisa daftar kartu pr kerja ga ya ,0
 temen  kalo abis bimbingan langsung ngerjain lagi   atau me time dulu    ,0
ga ngapa in  gws deh buat laboran  yg begitu  mau protes tapi ya gimana  ada mahasiswa ngasih saran aja ga diterima dan malah dimarahin  emang kampus gw birokrasinya amburadul sih  no kritik no saran    ,0
jadi laboran apaan sih kok ga ngapa in dan cuma nyuruh  doang   dan semua jobdesk laboran yg disebutin tmn  di replayan mf ini bener  semua dikerjai aslab guys dilab gw  sedangkan laboran  itu cuma dtg hanya untuk ngasih info dari atas dan cuma menggosip aja guys  bener   cont ,1
 setelah gw baca replayan temen  dimf ini  gw bener  yakin kalo laboran  dijurusan gw emang makan gaji buta  karena mereka bener  menyerahkan semua tugas nya ke aslab  btw gw salah satu aslabnya guys jadi ngerasain bgt dimanfaatin sampe gw kepikiran  ni org jobdesk  cont ,0
 kata dosenku  tidak lengkap rasanya jika anak teknik tidak sakit tipes saat kuliah  ayo anak teknik ceritain pengalamannya pas kuliah terus tipes hehe,0
 mau tanyaaa  apa style di word itu bisa diupdate ngga siii  aku butuhnya  th edition tapi laptopku adanya cuma  th edition  tolong kasi tau tutorialnya kalo adaaa thx  ,1
 aplikasi scan yang bagus apaaa yaaa ,1
 guys  mau nanya  kalian ada yang pernah magang  part time  jadi video editor  reply yaa  aku izin mau nanya  makasii,0
 akntansi ni emg easy bgt ygy  tinggal klik  dong lgsng jadi mwehehe  ,1
 guys ayo tag akun  educational yang wajib di follow,1
 li ma ka ta       ,1
 seberat ini ya ngerjain tugas akhir  dan diikuti beberapa faktor yang buat mikir kalo ga bakalan bisa beres  cape nangis trus ya ampun ,0
 di sini ada yg pernah ngalamin file corrupt di memori kamera gini solusinya gimana ya  udah cari cara di yt juga belum nemu yg berhasil  tia buat yg udah jawab    ,0
atik lagiii       ,1
 guys mau cerita  jadi kita ada tugas buat video gitu  nah temen gue tuh take pake hp gue dan gue juga yg up ke drive nya  dan itu tu ada buktinya gue udah up  nah tadi pas di cek  filenya dia ilang gituu  emang file di drive bisa ilang yaa  soalnya gue juga ga otak  cont ,0
 guys mau nanya  disini ada yang ngerti asumsi dalam penelitian kuantitatif ga  jujur masih gak paham asumsi yang dimaksud tuh kaya gimana    ,0
maaaf ya aku up lagi  aku bener  bingung bgmn ngatasinnya huhu   ,1
 spin wheel sudah berbicara guys     sekarang waktunya tidur  nugasnya lanjut besok lagi wkwkwk  ,1
 terima kasih buat yang udah kasih saran  lt   menurut kalian masih ada yg perlu ditambah gaaa       ,2
 aku besok ujian proposal tlong doain semoga lancar yaa  biar bisa dipakai sampai sidang skripsi nanti judulku ,0
 no salty  mi ni mal li ma ka ta  ,1
 mau curhattt aja  tempat keluh kesah aku cuma bisa disini  cuma pengen cerita aja  ga pengen apa apa  doain besok sender bisa masuk di daftar kejuaraan lomba  untung untung bisa jadi tambahan buat makan selagi belum pulkam nanti  thank you   ,0
 guys kalian disini ada gak yg selama kuliah minim pengalaman tp pas lulus bisa keterima kerja kantoran gitu  aku lg kepikiran bgt soalnya  ,0
sbnrnya standar deviasi itu buat apa sih guys  semakin besar   semakin kecil artinya apa ,1
 hai  ada yg anak rantau dan bersedia untuk ngisi kuesioner penelitianku ga ya  kalo ada rep yaah  butuh banyak banget responden soalnya huhu maaci semuaa  ,2
 selalu dikatain tmn  skripsi tuh gausah perfect bgt  lahh gw jg kaga mau anjir  penguji gw tuh lu marahin ,1
tontonan bacaan yg bisa buat wawasan kalian lebih luas     ,1
mau nanya dong  kalo misal kuliah kedokteran di univ luar negeri  bisa jadi dokter di luar negeri ga  misal kuliah di jerman  trus jadi dokter di jerman   jurusan lain juga  misal ambil keguruan  bisa jadi guru di jerman ga  ,0
 liburan semester lima ngapain yaaaaaaa,1
 sender tb  malem  ovt  dapus di skripsi ada minimalnya ga sih  kalau misal dapusnya  gt     atau     gt normal atau gimana   jadi takut  ,0
 dasar teori purchase decision apa yah gais,1
wajar gak si klo sender kesel kaya yaudahhhh siii kalo ga ada yg alergi terus kenapa masih dibahas dan dipermasalahkannn   btw dia ini masih lanjut bahas itu sampe di chat   ,0
permisi  kalian ada yang metode belajarnya di pagi hari kaya sebelum sesudah subuh ngga  boleh bagi tipsnya dong kalo ada  sender mau mulai ngerjain skripsi pagi aja mumpung liburan biar bisa dapet jam tidur enak  tia   ,0
 estimasi tercepat pengerjaan skripsi bab     berapa lama ,1
 kalian backup file referensi skripsi yg jurnal gitu dimana  terus nanya dong  klo misal ada bagian yg dihapus trus dapusnya mesti hapus juga  itu gimana ya nyarinya di mendeley ,0
 kemarin malem ketemu orang random trs dia ketawa tawa mana ngajak ketawa  ternyata bank bni kampus senderr dikunci pintunya    yg lucu mas itu ketawa ga berhenti jadi kawatir masi ketawa ga ya dia  recehh bgtt mana aku ikut ketawa     ,1
 ditinggal dosbing cuti padahal baru mau konsul bab        ,1
 sempro itu bisa ga lulus ga sih  huhuu takut bgtt,0
 guys dafpus kalau pakai apa   bener gini kan ya  makasii  ,0
bab    bab   sudah beres  bab   juga sudah beres  tapi ke hambat hasil responden buat di uji validitas dan reliabilitas  padahal lagi rajin pengen lanjut ke bab    tapi cape banget nunggu nyari responden buat isi kuesionernya  ,0
 kakak  temen temen yg lagi senggang tolong isi kuisioner kel aku huhu buat uas  yg berkenan bisa rep yaa tentang toleransi agama gampang bangett dan anak yube yaaa  makasih banyakk ,2
 guys cara ngembaliin file yang corrupt di sd card gimana  ada banyak file kuliah yang penting soalnya   ,1
drop thread horor seputar kampus yg pernah kalian baca guys  gabut bgt ,0
 plis hshshsh sender baru kelar belajar buat uas besok dari tadi siang  sapa yg belajarnya sks cung   ,0
 prefer liburan balik home  atau di kosan aja cari kesibukan ,1
 kalian yg smt   ada yang mau lanjut bem dpm atau stop organisasi  sender butuh saran bgt soalnya bingung mau lanjut atau stop     ,0
 guys  mau nanya  kenapa danusan pada jual risol  selain risol ga boleh kah   ,1
 kalau mau bikin hasil dari uji asumsi klasik apa emang harus download spss ya  atau gimana  tia  ,0
 guys ada yg skripsinya neliti asset growth bank bc a periode antara      sampe       kalo ada mau aku ketok dmnya buat nanya nanya  makasii ,1
 menurut kalian bagusan mana ya untuk kebutuhan internet terutama untuk kuliah ngerjain tugas tugas  terima kasih   ,2
info ke grup dan cuma dtg ke lab trus lihat   udahhh  apa emang gitu ,1
 mahasiswa   nah laboran ini dilab gw kek cuma menyampaikan info dari atas ke asisten buat ngerjain sesuatu  misalnya buat modul praktikum  daftar hadir  catatan keluar masuk bahan  dan buat berkas   sedangkan gw liat  laborannya ga ada ngapa in bener  kek cuma neruskan  cont ,1
 dikampus kalian yg ada laboratoriumnya trus ada laborannya  itu tugasnya laboran apaan sih  kok dijurusan gw mereka kek org  makan gaji buta ya  lab dijurusan gw itu struktur organisasinya ada kepala lab  dosen   laboran  tenaga pendidik bukan dosen   dan asisten lab  cont ,1
 when belajar buat uas starts to feel like  apa gw nyerah aja kali ya ,1
 halo semuanyaa  aku mau minta tolong bantu isi kuesioner mengenai salah satu kosmetik karna masih butuh banyak responden untuk penelitian aku  yg mau isi rep ya nanti aku dm  makasih banyak     ,2
 sebelum sidang kan diminta cek turnitin di prodi dulu ya  nah kalo sebelum itu kita ngecek sendiri boleh ga sih  pake jasa  cek turnitin gitu,0
 notice sender pls    yg bisa aku tanyain soal msib rep pls  makasii  ,2
 gaes spill dong cara belajar kalian ,0
 mau daftar msib tp blm bikin cv siapin berkasnya huhu keburu ga yhh ,0
 siapa yang jam segini masih baca jurnal  hehe  ,0
 guys ini biar ga ada spasinya gimana  padhaal  udah di dont add space betweeb paragraph  ,1
 guys mau nanya deh kalo kriteria buku yang boleh masuk proposal penelitian yang gimana sih  buku buku kaya gini boleh kan ya soalnya aku gatau kriterianya  thank in advance    ,0
 dukanya jadi pj ya gini  ada yang punya tips triknya ga ya biar menimalisir hal kaya gini  tia     ,0
 halo kak  aku lagi progres penelitian kuantitatif  jadi aku punya kriteria responden di riset tentang pemilu  kayak menggunakan hak pilih  dll  nah  aku pakai purposive sampling  dan rumus sampel slovin  itu boleh gak  makasii ,1
 jadi aku udh lama ga bimbingan sm dosbingku krn milih nyelesain magang dulu stlh sempro  skrg aku bingung mau minta ttd dosbing utk banding ukt gmn ya  ga enak bgt lama ga bimbingan tp aku butuh jg buat banding krn smt depan sisa skripsi aja,0
 guys list pertanyaan yang biasa ditanyaij ke naesum penelitian apa aja ya kira kira,1
 ada yang pernah riset dilingkungan djp  itu dapet balasan abis ngisi e riset nya berapa lama ya kira kira ,1
 punten disini ada yg lanjut s  pendidikan matematika nggak yaa  kalo boleh tau di univ mana  tia yg udah jawab ,0
 ada yg udah pernah berhasil publish artikel di kumparan  kalo ada  mau tanya tanya  makasih yaaa,0
 halo guys boleh bantu temen sender buat isi kuesioner gak  buat yang usia       tahun  kuesionernya tentang literasi keuangan makasih sebelumnyaa ,2
 sender abis ngitung  biaya ngeprint total   hal kuesioner buat     responden hasilnya    k an    kalian yang kuesionernya diprint juga habis duit banyak   ,2
siapa yang udah libur nihh  ,0
 besok hari terakhir uas dan aku pengen ngasi ini sebagai apresiasi buat temen yang sudah bantu aku selama semester    tolong kasih akuu inspirasi ucapan dongg  tia  lt    ,0
maksud nomor   itu  footer  kan ya  soalny mau nnya tp ga bisa  d atur hanya admin aja sama dosennya     terima kasih  ,0
 tetap menugas walaupun sedang patah hati       ,1
 guys kalau di ruang seminar hasil  itu nanti responden yang ada di ruang itu yang biasanya jumlahnya ga lebih dari    orang  itu dikasih kesempatan buat nanya ke yang semhas ga sih ,0
psti kyk kok dia nysunnya sedetail ini yah pdhal yg lain ga kek gitu  jujur cpek bgtt dgn penguji aku ,1
 gess jujur bener  ngerasa down bgt krn skripsiku kyk bener  disuruh mndetail bgt dan bhkan penyusunannya tuh beda dgn skripsi  kating yg lain pdhal topiknya tuh hmpir sama kek aku  kyk lu tau ga klo ada org yg baca skripsiku ini dan ngeliat skripsi yg sejenis  mrka  cont ,0
 gais kalian udah daftar msib kahh  selain cv  sr  sptjm  transkrip  sama ktp  dokumen apalagi yaa  tia,1
 mau kuliah lapangan tiga hari  mending izin ibu kos atau ga usah ,0
 bagi ilmunya dong  gimana sih cara bikin jurnal yang baik dan benar ,0
 rekomendasi buku yang bener  bagus buat belajar toefl dong,0
 kaliaan ada mk capstone design ga  mau aku ketuk dm nya kalo adaa  makasihh lt  ,1
 apa alasan kalian milih kuliah jurusan fib yang katanya itu semua bisa didapetin di tempat les ,1
 kalo temen jurusan kalian ada yg punya utang  kalian ingetin atau didiemin aja  ngingetin utang tuh harus kan ya ,1
 bedanya semantic figure dan figure of speech itu apa yaaa  ,1
 tahapan yang agak rumit dalam pembuatan proposal apa guys selain nyari topik judul ,0
 adaa gaa disini yang selama kuliah jd mahasiswa biasa biasa aja alias ga pernah ikut lomba atau pelatihan tp lolos program msib kampus merdeka   aku lagi insecure takut bgt ga loloss grgr kurang pengalaman       ,0
 dosennya bakal peduli gak ya   ,0
 cek grammar abstrac skripsi ke temen yang lulusan sastra inggris yay nay  aku ga paham dan ga yakin kalo dari google doang   ,0
aku blm diajarin uji validitas uji reabilitas sm dosennya pdhl udh ngasih tugas  ini aku bljr dari yt  boleh kasih tau aku gak baca datanya  aku udh tau yg validitas mnsq zstd corr tapi yg reabilitas ini kaya gimana deh baca nya  tolong dong    ,0
tempatnya bisa kita tentuin lagi di dm  terimakasih,2
 hai  yang dom malang adakah yg berminat menjadi responden wawancara dan obser aku    ketemu secara langsung   untuk tugas uas     belum nemu responden sampai skrg huhu  untuk kriteria nya   perempuan umur       tahun  topik nya mengenai impulsive buying  untuk  cont ,1
 barangsiapa yang menjadikan mudah urusan orang lain  pasti allah akan mudahkan urusannya di dunia dan akhirat hr riwayat muslim  mohon dibantu ya guys  link kuisioner ada di pict ya  buat beberapa yang beruntung bakal dapet e wallet dr aku  thank you     ,1
 gais kalian di kosan punya peliharaan gitu ga  tp jgn yg hewan gitu biar ada temen nangis,0
malem tman tman  boleh minta bantuannya buat isi kuisioner gaa cm dikit kok  kriterianya punya bank syariah yaa  reply ajaa ntar aku kirim linknya di dm,2
spill lappy kalian yg price nya around  jt an dong  lappy ku lemot bgttt mana bentar lg offline t     t tia  btw aku anak sastra  d,1
 apa rencana kalian di semester depan ,0
 bantu sender dong  btw ini fpt buat masuk organisasi  tia  ,2
 kalian yg anak rantau kuliahan beda pulau suka ngerasa selalu not good enough ga si    sender selalu ngerasa gitu sementara otak gini  aja   ,0
 hallo mau tanya  kalau ikut pmm  pertukaran mahasiswa merdeka  dibagian kartu asuransi kesehatan harus pakai bpjs kah  pakai kis gak boleh ya ,1
 kampus merdeka bisa magang mandiri ga  kayak daftar di glints atau platform lainnya gitu  jadi kampus gaperlu tau,0
 kalian pernah dapet n lai d  tetep aman atau gmn    pdhl udh aku akumulasi  n lainya gasampe d  ,1
 kalian kalo dikasih tugas rangkumam sm dosen ada cara instannya ga     spill dong,0
 jujur aku setres banget ini gimana biar turnitin tugas rancangan undang undang kelompokku turun    masalahnya kan ya ruu itu kalimatnya teh sama semua  ngeparafrasein model gimana lagi ya allah gusti nu agung     mohon ampun,1
gais  lenovo ideapad d    worth it ga yaa buat dibeli skrg   btw aku anak sastra  makasiii ,0
kasih  baiknya kasih berapa ya  yg ga kebanyakan tpi jg ga kedikitan wkwk  maakasi,0
 halo mau nanyaa  jadi sender kemarin kan ada tugas mini riset dan nyari subjeknya tu lewat medsos  mereka  ada   orang  kemarin aku wawancarain dan durasinya sekitar    menit an aja sih tiap orangnya  rencananya aku mau ngasih g  pay atau sejenisnya buat tanda terima  cont ,1
 guys sorry  aku mau minta tolong cek plagiarisme di turnitin kira  ada yang bisa dan bersedia gaa   makasii banget   ,2
 yang skripsinya metode kualitatif mesti di uji validalitas instrumen penelitian ngga yah  atau cuma kuantitatif aja  tia,0
 saran judul skripsi pendidikan dong guys,0
mau tanya kakak  yg udah sempro  kalo sempro itu emang harus ada mahasiswa lain yg jadi audiens kah  maksudku bukan cuma dosen penguji sama yg sempro aja   ,0
 di sini ada yg tugas akhirnya non skripsi bikin film gak  mau tanya  dong huhu,0
kalian yg mau daftar msib trs ipe nya ga sampe     ngerasa insecure pesimis ga si  aku ngerasa gituu    ,0
 saran judul skripsi ilmu pemerintahan dongz,0
sekarang ngerti kenapa di dunia perkuliahan harus bisa bilang enggak sama hal yang emang kita gamau  ternyata capek banget malah stress aja gitu ,0
 aaloowww sender butuh responden untuk skripsiiii ,2
pusing bgt data nya ga normal normal padahal udh transformasi sm ngilain outlirt    ,0
 no salty yaa  ikut organisasi hima bem di semester     itu worth it ga yaa  boleh bagi saran pengalamannya guys  thank youu  ,0
 guys ini namanya stylenya apaan yak  makasi banyak loh  met nugas ya  ,1
 ujian pendadaran sama sidang skripsi itu sama atau beda ya ,0
 aku kira  sempro minggu depan  lebih baik aku sebar kuesioner sebelum apa sesudah sempro ya  soalnya respondenku sekitar     orang di pabrik  kalo sebar abis sempro bakal balik cepet ga ya kuesionernya  makasiih   ,0
 mau tanya dong kakak   kalo kita ikut kampus merdeka tp milih jurusan yg nggak linier sama jurusan asli kita itu bisa nggak ya  kalo misalkan bisa  amp  kita ambil lintas jurusan gitu tetep bisa konversi sks kah  tia  ,0
 sender lagi bingung  kan ada tugas untuk pemberdayaan kaum dhuafa dan itu suruh cari dana min   juta  sender udah ngelakuin social campaign  tetapi dananya masih kurang  kalo misalnya nyebar proposal tuh biasanya kmna ya ,1
 boleh minta tolong gk isi kuesioner kriterianya     mahasiswa i aktif yang punya aplikasi t kt k  yuu gaes dibantu aku butuh    responden lagi  ,2
 mau nanya kalo di st rbux ada tempat buat charger  kebetulan sender mau nugas disana  hehe makasi yg udah mau jawab  ,0
