tweet,label
"[cm] yg uas ngang ngong cm bisa nulis soal, diket, ditanya :""  https://t.co/tUOVbK7G6f",0
yang lokasinya di De***:),0
"[cm] haii mau tanya ke anak-anak tatanan kota/jurusan sejenisnya. Ini kalau begini model jalannya apa yang harus diperbaiki? Tiap hari aku harus lewat jalan ini, takut banget. Takit ketabrak dari belakang:( padahal ini jalan provinsi loh, jalan penghubung jakarta dan bogor (cont)  https://t.co/tDQWBhdbSk",0
[Cm] akhirnya semester 5 gue baru bisa berteman dg kopi demi selesaiin tugas yg tiada hentii â˜•,0
[Cm] abis uas emg enaknya ovt ipk,0
"[cm] derita mahasiswa semester akhir skripsinya belom selesai karu baru semprop lagi, temen-temen otw di wisuda awal tahun depan, kena mental lagiii",0
"Dosenku belum balas pesan minta waktu bimbingan, tapi bikin story wasap guysðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ [cm]",0
"[cm] Guys kalo uji smartplsnya di original sample bener ttg pengaruh positif negatifnya, tp kalo p values &lt; 0,05 jatohnya jadi ngga berpengaruh kan ya? Atau tetep berpengaruh +/- nya tapi ngga signifikan? Bingung bgt buat bikin penjelasannya huhuu",0
"[cm] deadline mengejar, perut lapar, mie instant jadi pengganjal ðŸ˜­ iya tau gak sehat, ini sebulan cuma sekali kok aseli wkwk, biasanya keripik tempe sama nasi anget tambah saos kalo kepepet banget ðŸ¥¹  https://t.co/d90MxcsFj6",0
"[cm] info parafrase yg cpt dong, dl nya jam 11 tkut ga sempet masaðŸ˜­ otakku sudah mumet",0
[Cm] MALES BANGET SAMA PIHAK PRODI GW AAARRRRGHHHHH. SUKA BANGET MEMPERSULIT MAHASISWANYA. SUKA TIBA TIBA NGASIH INFO. YA ALLAH KENAPA AKU TERJEBAK DISINI?!?!?!?!????,0
[cm] masih semester 1 udh mau menyerah ajaa  https://t.co/L6m3bjYXuZ,0
[cm] gpp kan ya kalo mahasiswa psikologi dateng ke psikolog buat konseling? Sender udah hampir nyerah heheðŸ¥²,0
"[cm] pasti pas ngoreksi blio mbatin ""iyakah, astaga ngerinya"" ðŸ¥¹  https://t.co/BFEhoW7e8Y",0
"[Cm] ditunda lagi, skripsi udah disebar ke semua dosen dan bakal reschedule lagi. Otomatis harus ngeprint lagi krna biasanya mereka lupa nyimpen dimana apalagi jadwal baru bakal lama bgt keluar. Nangis, aku kasian sama ibu harus minta duit print terus:'(  https://t.co/YwjEEkgxq4",0
"[cm]  Guyz,,, temanku memecahkan si kecil ðŸ¥²  https://t.co/pWUe1WQkUe",0
"[Cm] warga colle tolong hibur saya dengan meme, saya sedang kesal dengan teman sekelompok yang beban tidak mau bekerja dan merasa paling tersakiti arrgghhhh",0
"[cm] jadi deadline pengumpulan TA ku itu 7 hari lagi dan aku belum cek turnitin (di kampusku makan waktu Â±3 hari), tp revisian terakhirku belum direview lagi sama dosbingku (beliau emang sibuk banget), aku tadi pagi coba chat tapi kayaknya chatku tenggelem... kalo aku (cont)",0
[cm] Beli HP bisa. Beli Helm ga mampu. âœ¨Tetangga Kostâœ¨. Gimana caranya ya biar dia ga sembarangan make helm ku ya? Mana kadang ga ijin lagi pas makenya,0
"[cm] pernah gasih kalian udh di depan laptop, mau nugas trs buka hp pas ngeliat laptop spontan bilang ""matiin dulu lah, nugasnya entr an dulu"" ðŸ˜­ðŸ˜­  https://t.co/RNv6ivae7x",0
ditambahin kata2 ngga enak gitu,0
"ngurus surat observasi sama penelitianâ€ Tiba2 staff TU prodi lain nyeletuk â€œngapain cepet2 diambil, kaya pasti diterima kerja ajaâ€ Sender yg denger kaya gitu ngga abis thinking  Temen sender cmn nnya lohhh kapan bisa diambil kalau emng blm bisa ya udah gitu lohh ngga perlu (cont)",0
"[cm] kenapa yaa staff TU tuhh kalau ditanya jawabnya ngga bisa yg biasa aja gitu harus bgt ketus  Sender diceritain temen sender, kemarin dia nnya staff TU prodi kpn SKL kira2 bisa diambil Staff TU prodi sender jwbny ya biasa aja cmn bilang â€œblm bisa cepet2 soalny masih (cont)",0
[cm] tolong saranin caranya gimana biar bodoamat ga punya temen di kelas? muak banget sama temenku yang satu itu menjadi beban pikiran dan fisikku saja.,0
[cm] tiap dighosting dosen rasanya mau nangis..,0
"[cm] sebenernya saya ini sedang uas, tapi realitanya tetep aja beginiðŸ¤§  https://t.co/Kzt1CWGVPz",0
"[cm] menurut kalian kl dosen pembimbing ngasih masukan buat penelitian di tempat beliau yang berperan sbg pengelola di tempat itu kira-kira diambil nggak? maksudnya kita butuh data dll kan ke pengelolanya, nah pengelolanya juga dosbing, itu menjebak atau malah membantu yaa? tia~",0
"[cm] kuliah itu emang sulit ya? Dlu pas SMA ngerasa pinter, tapi pas kuliah kok agak kurang ya? Kalian ngerasa juga ngga?",0
"ngurus surat observasi sama penelitianâ€ Tiba2 staff TU prodi lain nyeletuk â€œngapain cepet2 diambil, kaya pasti diterima kerja ajaâ€ Sender yg denger kaya gitu ngga abis thinking  Temen sender cmn nnya lohhh kapan bisa diambil kalau emng blm bisa ya u",0
[cm] keadaan mahasiswa di saat masa ujian  https://t.co/k4GG5mwiXy,0
[cm] NOTICE SENDER. saran tempat konseling online untuk mahasiswa atau umum plis aku udah gakuatttt,0
ada yg tau instrumen kuisioner pengujian black box buat sistem informasi gak? [cm] aku dah nyari kok susah yaaa :(,0
[cm] jangan lupa kelarin proposal anda ðŸ˜„  https://t.co/uJ1fKJKGcE,0
[cm] takut bgt karena judul skripsiku ga sekeren temen temenðŸ˜”,0
aku dilarang mama pulang tahun baruanðŸ˜­ðŸ˜­ [cm]  https://t.co/ssEPxF5Fn3,0
"Jadi aku ada tugas video kan. nah, instruksinya itu harus ada ""talent"". talen di sisni aku harus nongol di video? ga boleh pake suara doang? atau visualnya kudu beneran, mksdnya gaboleh animasi? aku bingung heheh. dah tanya temen katanya kduu ada aku di video. [cm]",0
mohon saran dan masukannya yaa ðŸ˜­ sedih bgt kerjaan aku ga selesai2 [cm]  https://t.co/gjcZEJ8azD,0
[cm] menurut kalian aneh gak kalo mau sidang/wisuda nanti gak kabarin temen? aku maunya gitu karena juga gak mau berekspetasi temen buat dateng :'',0
"[Cm] dosbing kalian pilih kasih ga si terhadap anak bimbingannya, tiap minta bimbingan selalu gabisa, tp aku ga sengaja ketemu mahasiswa lain bisa bimbingan, bahkan 3 kali chat cuma diread, jujur sedih, disuruh cpt sidang tp ketika bimbingan aja ga dibls, pgn nangis",0
"[cm] bagaimana cara agar tdk belibet saat wawancara, kan gatau pertanyaannya tu apa, sender kl mikir lama + grogi = belibet",0
[cm] ke kampus pake soflenns 2 much gak?,0
[Cm] Siapa yg UASnya taun depan?? SAYA BANHðŸ¤šðŸ¤šðŸ¤š  https://t.co/E4ErEsFFdv,0
[cm] konsepnya emang kaya gitu kah? aku baru tauðŸ˜”  https://t.co/H8KxhHmxax,0
[cm] beli laptop yg laptopnya bisa ngerjain skripsi sendiri dimana yhhh ðŸ˜¬  https://t.co/hn0SEr0J1J,0
"[cm] seneng banget yaaa ngeliat yang lagi pada balik kampung liburan, disini mhs sem 7 sibuk musingin skripsi ðŸ˜”â˜ï¸  https://t.co/Il9Xc7NZXe",0
[CM] Semester depan aku magang &amp; skripsian. Kalau magang di luar kota akan kesulitan bimbingan skripsi. Tetap gas atau jangan?,0
"[Cm] Nangis bgt sender instal ulang 15OK ðŸ˜­ pambatalan service kena 5OK ðŸ˜­ðŸ˜­ ga punya temen yg bisa bantu instal ulang, jdi bawa ke service, knp si laptop pakai aneh2 segala yak ðŸ˜­ðŸ˜­",0
[Cm] SPPKG (skripsi planga plongo kaga ngerti)  https://t.co/13vGaGyPFA,0
"[cm] tiap nanya ke dospem, jawabannya selalu ketus dan seolah-olah aku bodoh. Aku udah berada di level takut nanya dospem sendiri",0
[cm] anak rantau mudik ga update status   mau bikin suprise âŒâŒâŒ males di ajak main temen sma/smp âœ…âœ…âœ…  ya gimana ya..ðŸ˜­ðŸ˜­,0
[cm] takut banget ipk aku cuman 0.5 :(,0
"[Cm] eh guys kalian pernah ga si nugas sampe mau muntah (beneran muntah yang muntah asli gitu), kok bisa ya",0
[cm] selamat membaca tugas ngalor ngidul yang saya juga bingung...,0
Dospem yg ngoreksinya lama bisa diaduin ga si? [cm],0
"[cm] mohon pencerahannya ya kakak-kakak, krn jujur msh bingung:(  https://t.co/sPYIawCMWH",0
"[cm] ini buat makalah, org org kuliah pda seenaknya ya pdhl dia yg bagiin bab nya wkwk  https://t.co/ccAYVPh8Vr",0
bakal keremove sendiri? makasihh   oiya kalo diluar topik mohon tegur ya nnti aku hapus menfessnya ðŸ˜­ðŸ˜­,0
"[Cm] NANGIS BGTTT... Sender hari ini UAS literally menerka dan mengarang jawaban doang, pdhl udah persiapan belajarr :(((  https://t.co/Dd3uqxXTkY",0
[Cm] ketika sumber penelitian lu banyakan dari jurnal dari pada buku  https://t.co/Jy1aRgvTKZ,0
[cm] sudahkah kalian memasuki fase ini?ðŸ˜”â˜ï¸  https://t.co/fUUIu6CWNc,0
[cm] menuju ke kelas pertamaku ditemenin sisa salju semalemâ˜ƒï¸  https://t.co/wDcHXbKEvE,0
[Cm] menurut kalian gimana mahasiswa semester akhir? Soalnya klo tetep sama dosbing yg skrng ga dibolehin ganti tema diluar yg dia mau  https://t.co/gvWXSMyXMA,0
"[Cm] gais aku ovt bgt takut salah chat ke ibunya, ini kira kira udah bener atau belum sii. Soalnya di read aja sama si ibu huhu. Tolong koteksinya dong gais. Makasihh  https://t.co/WTtHDINj8k",0
"[cm] Uas sender nilainya 20,  Jujur ga ada semangat buat lakuin segala hal karena kepikiran, takut :(",0
"[cm] ngirim file proposal ke dosbim 1 sama 2 barengan boleh ga si?  Maksudnya tuh sama dosbim 1 belom ada revisi/acc, udah dikirim ke dosbim 2. Kejar deadlineðŸ˜­",0
[cm] udah kesel banget sama temen seangkatan maunya terima jadi mulu. Aku tau kita semua lagi revisian tapi inget tugas yg lain dong :'(  https://t.co/zy1NZa1XSW,0
[cm] suka ovt ga sih kalo chat kita cuma di read atau ga di read sama sekali sama dosen padahal udh lama chatnya ðŸ¥² mana penting lgðŸ˜­,0
[cm] mau tanya kakak kakak. Ini gue baru bab 3 tp ngejar wisuda februari bisa ga sih? Apa bisa gila? Makasih,0
sih tp harus nyari lagi di laptop [cm],0
juga biar bisa beli lptop soalmya ortuku blm mampu [cm],0
"Eumm guys, aku kan op3n j0 k1 ya, tp laptopku bnran udah gabisa diselamatkan pdhl masi ada yang hrs dikerjain. Mu pinjem tmen tp temen gatau kalau aku ope3n j4sa ini, soalnya takut dicap gimana2 jyga gitu lhoo :(( baiknya gimana ya??  Btw jgn salty plss, aku op3n j0 k1 (cont)",0
"[cm] guys,  tutorial biar semangat revisi gimana? Sender tinggal besok dl nya. Makasih",0
[Cm] angkatan 2020 : masuk kuliahðŸ˜Š Tb tb  JEDAAARRR WELCOME TO SEMESTER 6ðŸ”¥  https://t.co/TaHGa65Okb,0
Kalian pernah ga si revisi tugas kelompok yang format revisinya plinplan gak jelas deadline mepet yg kerjain cuma kalian sendiri nanya tmpt kelompok jg mereka gatau astagfirullah gini amat dah [cm],0
"[cm] aduh agak kesel ya sama yg sukanya jadi beban kelompok dan gak pernah niat nugas, tibaÂ² ip dia lebih bagus dari yg lain. Temen kalian ada yg gini juga nggak?",0
[cm] akuntansi sudah cukup sulit. lha ini malah diminta buat artikel akuntansi pula... Ya Allah stress bangetðŸ˜­ðŸ˜­ðŸ˜­,0
"aku udh smt akhir, hari2 ini ngerasa burnout, capek fisik padahal ga ngapa2in, takut ngelangkah ke tujuan, stuck gatau hrs ngapain, butuh mentoring, tp gatau sm siapa dan kemana ðŸ˜­ [cm]",0
masi lama [cm],0
"tolong semangatin aku guys yg lagi bikin laporan akhir buat studi independen("": tmn2ku yg di camp lain cuma 1 project, sedangkan di camp aku ngerjain 3 project kemarin, jd mesti 1 1 dibuat laporannya astaga T^T mana waktunya cm sampe jumat dpn.. pdhl di kampus merdekanya (cont)  https://t.co/Su4b2JnO0A",0
"[cm] share kegiatan produktif ala kalian dong gais, persiapan mau liburan semester tp gamau gabutt",0
"[Cm] bapakku sakit keras, tuntutan dari mana2, ga punya semangat belajar uas",0
"[cm] btw kenapa kalau ijazah hilang ndak bisa diganti ijazah lagi, melainkan diganti dengan surat keterangan pengganti ijazah?",0
[cm] pendaftaran magang merdeka udh dibuka tp kalo semester akhir di kampus sender udh gaboleh ikutan sedih bgttðŸ˜­ðŸ˜­di kampus kalian kalo smt akhir masih bisa ikutan kah guys?? btw kampus sender swasta yaa,0
"[cm] udah sem 10. skripsi, bimbingan stuck gara2 ga bisa mikir jernih dan mental keganggu. mutusin buat ga lanjut bakal nyesel gak ya? Ortu juga udah tanya mau lanjut apa ngga. udah ke psikolog online belum ada yg cocok. Psikolog offlline belum ada. Mau tau pendapat kalian.  https://t.co/0Yt68i36xn",0
[cm] aku bener2 malu ternyata dospemku minta file revisi lewat wa dan aku ngirimnya lewat email. Info cara ganti muka dong  https://t.co/MuHUPf6p9N,0
"ngerasa gitu ga? Aku lahi ngalamin itu soalnya. Maaf kalo belibet, rada bingung gimana jelasinnya shsh",0
"ngerasa gitu ga? Aku lahi ngalamin itu soalnya. Maaf kalo belibet, rada bingung gimana jelasinnya shsh",0
"[cm] mau cerita tadi pagi sender uas jam 8 pagi tp cuma ngumpulin makalah doang, terus sender ketiduran hampir telat setengah jam akhirnya disamperin temen. diteriakin dari luar ðŸ˜­ðŸ˜­ðŸ˜­",0
alhasil filenya gak kebaca di laptop ðŸ¥¹ðŸ’”,0
[cm] selesai bab 123 ehh pas bimbingan suruh ganti smuaaa. semangatin senderr. hopeless bgt ya Allah,0
"Guys ponakanku mahasiswa dan aku pengen dia join kpmd, ini bener ya? Buat akun dulu? Trus nanti apply sesuai jurusan atau gimana ya? Btw lagi opening kan ya?   Maaf ya kalo pertanyaannya terkesan kurang research [cm] Terima kasih ðŸ™  https://t.co/H2BidY6iPh",0
[CM] Ya Allah sender gak kuat bgt sama skripsi.. sender nangis mulu..ðŸ˜­ðŸ˜­,0
[cm] aku udah kehilangan semangat kuliah di tengah semester ini karena faktor eksternal juga. doain aku bisa dan tetep kuat ya,0
[cm] kak udh bener gini belum menjoroknya?  https://t.co/jywFRKgoQZ,0
"[cm] Teman-teman kalo aku chat dosen kayak gini boleh gak? Sopan gak ya? Kalo kurang pantas, bisa tolong bikinin kalimatnya gak? Makasih ðŸ™ðŸ™ðŸ™  https://t.co/dBOkgSZ1UA",0
"[cm] kalo dospem bilang kaya gini kira2 karna banyak revisinya atau apa ya, ovt bgt karna temen bimbingan yg lain langsung revisi dikomen docs nyaðŸ¥º  https://t.co/W4xF3isYDx",0
[cm] siapa yg capek jadi tulang punggung kelompok? ðŸ™,0
"[cm] data pendukung untuk latar belakang bab 1 masih kurang, sedangkan deadline waktu untuk sempro sisa minggu depan. kira"" nutut ga ya dapet acc dospem dalam waktu beberapa hari ini :)",0
[cm] kehilangan motivasi buat ngerjain skripsi,0
"[Cm] GUUUYYZZZ KNP YAAA KALO DI KOS DAN GAADA KEGIATAN TUUHH BAWAANYA LAPER MULUUUUU, MASA BELOM ADA SEJAM ABIS MAM SIANG SKRNG UDH LAPEEEEERRRRRR T____T AKU TIDAK INGIN BOROOS TAPI LAPER MULU YA ALLAH",0
"ngerasa gitu ga? Aku lahi ngalamin itu soalnya. Maaf kalo belibet, rada bingung gimana jelasinnya shsh",0
Ko belum keliatan ya perusahaannya? Wkwk. [Cm]  https://t.co/ZoH9UOV2NR,0
"[cm] gaenak nolak ajakan temen kelas buat kumpulÂ² ketemuan gitu. tapi di satu sisi aku juga gasuka kumpulÂ², rasanya kayak ngurus energi bgt. menurut kalian aku harus ngapain guyss?",0
berarti januari terakhir sidang. Rencana sempro sih aku mingdep kira kira emang nutut ya Januari sidang?,0
"[cm] maaf mau sambat dikit. aku smt 7 dan lagi garap skripsi. dosenku minta revisi terus padahal ga dibaca sama beliau draftku. jadinya aku + temen2ku stuck di bab satu. temen-temenku yang dospem lain udah ada mau semhas, mau nangis karena stuck. ðŸ˜­",0
"[cm] tadi aku uas pemrograman gatau mau ngisi jawaban apa terus ngarang bebas. habis itu, dosen langsung jalan jalan, pas lewat samping aku, langsung deh aku tutupin tuh lembar jawaban. biar ga keliatan t0l0L nya hahahahaaðŸ˜­ðŸ˜­",0
"[cm] tiap smt selalu dikecewakan oleh ni-lai sendiri. bukan iri, tp rasanya usaha2 selama coolyeah kok ga dilihat ya sama d0sen? malah temen2 yg ga aktif ni-lainya ada di atas aku huhu sedih",0
Boleh ga si curhat ke dospem 1 tentang dospem 2 yg lama ngoreksi? [cm],0
Yang belum UAS dan baru UAS bulan januari nanti cung duluâ˜ï¸ [cm],0
[CM] MEME STRESS KULIAH  A SUPER NEEDED THREAD  https://t.co/KPBZXxY0uE,0
"[cm] sirkel di kelas pascasrjana tryta agak ga enak ya:( ga kyak wktu s1 huhu lbih di latih apa"" hrus mmg sendiri di kelas ini. g ad temenn oyyy pdhl udh mau msuk sem2:(",0
"[cm] guys mau nanya Adek gw dapet beasiswa K1P kan, dia ambil nya tuh tiap bulan gitu gak yg langsung di ambil semua nya di bank BTN. Nah dia ngerasa duitnya berkurang, emang kalau engga di ambil langsung gitu duitnya hangus atau ilang gitu ya? Kalau biaya admin paling (cont)  https://t.co/zSGqwHwAU6",0
"pembimbing, itu menjebak atau malah membantu yaa? tia~",0
"[cm] menurut kalian kalau dosen pembimbing ngasih masukan buat penelitian di tempat beliau yang berperan sebagai pengelola di tempat itu kira-kira diambil atau nggak yaa? maksudnya kita butuh data dll yang bersangkutan kan ke pengelolanya, nah pengelolanya juga dosen (cont)",0
[cm] Angkatan 2019 ada yang ngerasa salah jurusan dan berniat buat berkarir di bidang yang kalian suka ngga? Kalau ada udah nyiapin apa aja gengs?,0
"[cm] aku udah ngirim revisian bab 1 dan 2 ternyata diread saja apakah aku harus chat lagi hari ini karena buat mastiin besok bimbingannya online atau offline, pliss aku butuh saran guys, makasih.  https://t.co/1fb7HK4v72",0
"[cm] sender udh gk tidur semalaman buat kerjain laporan krna klo mau minta ttd pengesahan udh mesti selesai smua isi laporannya,ternyata deadlinenya diperpanjang....tak apa..tarik napas..hembuskan...bru teriak scara online",0
"[cm] Sorry kakak2 anak fh unpad, adakah yg mau membantu saya untuk mencari salah satu judul skripsi di perpusnya? Ada fee yg diberikan yaa, mohon banget kalo ada yg bisa bantuin untuk bahan referensi penelitian terdahulu, ini udh hopeless bgt..",0
"jd dospem aku tuh lg berdukaa kemarin bgt, aku bingung krna mau bimbingan tp takut ganggu atau msh ada acara gitu dianya, tapi mslhnya senin ini aku udh harus kumpul draft skripsi final. gmn cara ngomongnya biar sopan ya.. ðŸ¥²ðŸ¥²ðŸ¥² [cm]",0
"[cm] ketemu dosen 2 hari sekali buat bimbingan karna yang lain udah skripsi bab 3 bab 4 dan aku masih proposal bagian 1, keliatan bodoh banget sihðŸ˜­ tapi akhir-akhir ini udah mulai semangat ngerjain revisian",0
[cm] Dosen saat mengujiku pas sidang:  https://t.co/JXq7Mb9Scf,0
"Cape dospem 2 gini amat, ke trigger mulu sama temen2 yg udah pada sempro. Aku takuuttt hopeless rasanya kaya males hidup &amp; hampa ngerasa gakuat ngejalanin hdp, bingung cari jalan keluar gimana krn jalan keluar 1 1 nya adala acc dospem 2 ðŸ˜­ [cm]",0
"[Cm] gais numpang curhat, aku skrg bener2 se-sendiri itu, bener2 gaada tempat cerita, krna aku sm temen2 udah jauh, sedih bgt liat orang2 pd bisa nugas skripsian bareng2, sementara aku cuma sendirian :)",0
"[cm] guys numpang curhaat, akhir bulan lalu hpku rusak, dan aku rely on w4 web dari laptop untuk komunikasi dengan dosen dll perkara perkuliahan. Skrg akunku tb tb ke log out sendiri T_T skrg aku bingung wkwkwkwk stress tapi juga ngakak hidupku badut bgttt Ya Allah",0
[cm] n1laai skripsi keluarnya biasanya berapa lama ya?? Takut lamaðŸ˜­ sender mau ikut wisuda januari,0
"YAALLAH MALES BGTTTTT BERES2 KOSTTT, PDHL SORENYA MAU PULKAMMM T_T [cm]",0
"tapi dia ga pernah loh bilang terima kasih, malah chatku diread doang. Baiknya gimana ya? Lama2 kesel jugaðŸ˜€",0
[cm] kalian yg udh sempro/sidang mnding pilih dosen killer sebagai pembimbing apa gk? kalau penguji kan untung2an dapet yg killer apa gk gitu ya,0
"[cm] aku: ""pokokmya harus bales dendam pas uas""  belum jadi uas udah terbantai tugas akhir duluanâ˜ºï¸ðŸ¥²ðŸ˜­  https://t.co/jcWAgyg08s",0
[cm] Univ pancasila kalo manggil bapak/ibu dosen pake mas/mba ya? Aku kaget denger temenku lg kuliah online manggil dosennya mba wkwk,0
[cm] level tertinggi stress nugas kalian apa?  Sender : denger playlist galau jowoan  https://t.co/vhpa6LhUEd,0
tuh aku coba cht ulang nanya kepastian tp sm adminnya ga di baca. ini kl aku cht lagi sopan ngga ya? btw sebelumnya udah ke lokasi gt tp sama orang sana di kasih nomer wa dan suruh menghubungi lewat situ,0
